year,make,model,variant,Body Type,No. of Seats,Build Date,Compliance Date,VIN,Registration No,Registration State,Registration Expiry Date,No. of Plates,No. of Cylinders,Engine Capacity,Fuel Type,Transmission,Indicated Odometer Reading,Odometer Measurement,Exterior Colour,Interior Colour,Key,Spare Key,Owners Manual,Service History,Engine Turns Over,Location,date,bids,price,url
2021,Mazda,CX-3,Neo Sport DK Automatic Wagon,Wagon,5,2021-07,2021-07,JM0DK2W7A01660849,No plates,NSW,?,0,4,2,Petrol,Automatic,79011,kilometre,Blue,Black,Yes,Yes,Yes,Yes,Yes,NSW,2025-03-12,45.0,0,https://www.grays.com/lot/0001-10910433/motor-vehicles-motor-cycles/2021-mazda-cx-3-neo-sport-dk-automatic-wagon
2005,Subaru,Forester,X Manual Wagon,Wagon,5,2005-04,2005-06,JF2SG9KK45G055864,BTZ07U,NSW,?,0,4,2.5,Petrol,Manual,211574,kilometre,White,Grey,Yes,No,Yes,Yes,Yes,NSW,2025-03-09,1.0,0,https://www.grays.com/lot/0001-10910399/motor-vehicles-motor-cycles/2005-subaru-forester-x-manual-wagon
2013,Ford,Kuga,AWD TREND TF Turbo Diesel Automatic Wagon,Wagon,5,2013-11,2014-04,WF0AXXWPMADD77742,No plates,NSW,?,0,4,2,Diesel,Automatic,174912,kilometre,Dark Blue,Black,Yes,No,No,No,Yes,NSW,2025-04-21,,0,https://www.grays.com/lot/0001-10910883/motor-vehicles-motor-cycles/2013-ford-kuga-awd-trend-tf-turbo-diesel-automatic-wagon
2021,Toyota,LandCruiser,Prado GXL GDJ150R T/D Auto 7 Seats Wagon,Wagon,7,2021-04,2021-05,JTEBR3FJ20K206193,EOJ91D,NSW,?,?,4,2.8,Diesel,Automatic,227675,kilometre,White,Black,Yes,No,Yes,Yes,Yes,NSW,2025-04-14,163.0,0,https://www.grays.com/lot/0001-10348201/motor-vehicles-motor-cycles/2021-toyota-landcruiser-prado-gxl-gdj150r-t-d-auto-7-seats-wagon
2015,Mitsubishi,ASX,XLS 4WD XB Turbo Diesel Automatic Wagon,Wagon,5,2015 - 07,2015 - 08,JMFXLGA8WFZC01025,?,?,?,?,4,2.3,Diesel,Automatic,153024,kilometre,Multi,Black Leather,Yes,Yes,Yes,Yes,Yes,SA,2025-04-22,40.0,0,https://www.grays.com/lot/0001-60047683/motor-vehicles-motor-cycles/2015-mitsubishi-asx-xls-4wd-xb-turbo-diesel-automatic-wagon
2007,Kia,Grand,Carnival EX VQ Automatic 8 Seats People Mover,People Mover,8,2007-09,2008-05,KNAMB763386209946,?,?,?,0,6,3.8,Petrol,Automatic,288990,kilometre,White,Grey,Yes,No,Yes,No,Yes,QLD,2025-04-16,5.0,0,https://www.grays.com/lot/0001-50514792/motor-vehicles-motor-cycles/2007-kia-grand-carnival-ex-vq-automatic-8-seats-people-mover
2011,Mitsubishi,Outlander,LS (FWD) ZH CVT Wagon,Wagon,5,2011-06,2011-07,JMFXTCW5WBU006440,?,?,?,0,4,2.4,Petrol,CVT,212913,kilometre,White,Grey,Yes,Yes,Yes,Yes,Yes,QLD,2025-04-16,21.0,0,https://www.grays.com/lot/0001-50514760/motor-vehicles-motor-cycles/2011-mitsubishi-outlander-ls-fwd-zh-cvt-wagon
2014,Mazda,BT-50,4X2 XT Turbo Diesel Automatic Dual Cab,Dual Cab Chassis,5,2014-03,2014-04,MM0UP0YF100213393,CWS83L,NSW,15-06-2025,?,5,3.2,Diesel,Automatic,162095,kilometre,Silver,Black,Yes,Yes,Yes,Yes,Yes,NSW,2025-03-30,72.0,0,https://www.grays.com/lot/0001-10347609/motor-vehicles-motor-cycles/2014-mazda-bt-50-4x2-xt-turbo-diesel-automatic-dual-cab
2014,Holden,Trax,LS TJ Automatic Wagon,Wagon,5,2014-02,2014-03,KL3BA7659EB669456,EMO53V,NSW,?,0,4,1.8,Petrol,Automatic,64268,kilometre,Silver,Grey,Yes,No,Yes,Yes,Yes,NSW,2025-03-16,,0,https://www.grays.com/lot/0001-10910441/motor-vehicles-motor-cycles/2014-holden-trax-ls-tj-automatic-wagon
2016,Mini,Cooper,"F56 Automatic Hatchback 53,387kms",Hatchback,4,2016-03,2016-07,WMWXM520603B53350,DHS97D,NSW,14-07-2025,?,3,1.5,Petrol,Automatic,53387,kilometre,Grey,Grey,Yes,Yes,Yes,Yes,Yes,NSW,2025-03-25,86.0,0,https://www.grays.com/lot/0001-10347792/motor-vehicles-motor-cycles/2016-mini-cooper-f56-automatic-hatchback-53-387kms
2010,Volkswagen,Passat,125 TDI Highline 3C Turbo Diesel Automatic Sedan,Sedan,5,2010-11,2011-04,WVWZZZ3CZBP311029,?,?,?,0,4,2,Diesel,Automatic,256728,kilometre,Black,Black Leather,Yes,No,No,No,Yes,QLD,2025-03-16,25.0,0,https://www.grays.com/lot/0001-50514294/motor-vehicles-motor-cycles/2010-volkswagen-passat-125-tdi-highline-3c-turbo-diesel-automatic-sedan
2012,Nissan,Murano,Ti Z51 CVT Wagon,Wagon,5,2012-11,2013-06,JN1TANZ51A0018332,COG94E,NSW,?,?,6,3.5,Petrol,CVT,164628,kilometre,Black,Black,Yes,No,Yes,Yes,Yes,NSW,2025-04-06,,0,https://www.grays.com/lot/0001-10348041/motor-vehicles-motor-cycles/2012-nissan-murano-ti-z51-cvt-wagon
2013,Ssangyong,Actyon,SPORTS 4X2 Turbo Diesel Automatic Dual Cab,Dual Cab,5,2013-08,2013-09,KPADA1ETSDP176328,DM52NS,NSW,20-11-2025,2,4,2,Diesel,Automatic,204646,kilometre,White,Black,Yes,No,Yes,Yes,Yes,NSW,2025-03-09,11.0,0,https://www.grays.com/lot/0001-10910394/motor-vehicles-motor-cycles/2013-ssangyong-actyon-sports-4x2-turbo-diesel-automatic-dual-cab
2015,HAVAL,H8,PREMIUM 2WD Automatic Wagon,Wagon,5,2015-08,?,LGWEF6A77FH624009,1YK4LI,VIC,23-05-2025,2,4,2,Petrol,Automatic,175902,kilometre,Silver,Black Leather,Yes,No,Yes,Yes,Yes,VIC,2025-03-30,,0,https://www.grays.com/lot/0001-21046204/motor-vehicles-motor-cycles/2015-haval-h8-premium-2wd-automatic-wagon
2015,Mercedes,Benz,GLE-CLASS AMG GLE 63S 4MATIC W166 Automatic Wagon,Wagon,5,2015-12,2016-02,WDC1660752A702318,1YY8IN,VIC,30-05-2025,2,8,5.5,Petrol,Automatic,148905,kilometre,White,Black Leather,Yes,Yes,No,No,Yes,VIC,2025-04-02,442.0,0,https://www.grays.com/lot/0001-21046515/motor-vehicles-motor-cycles/2015-mercedes-benz-gle-class-amg-gle-63s-4matic-w166-automatic-wagon
2013,Mercedes,Benz,E-Class E200 W212 Automatic Sedan,Sedan,5,2013-04,2013-11,WDD2120342A801980,?,?,?,2,4,2,Petrol,Automatic,173237,kilometre,White,Black Leather,Yes,Yes,Yes,Yes,Yes,QLD,2025-03-12,69.0,0,https://www.grays.com/lot/0001-50514171/motor-vehicles-motor-cycles/2013-mercedes-benz-e-class-e200-w212-automatic-sedan
2018,Audi,Q5,2.0 TDI Quattro 80A Turbo Diesel Automatic Wagon,Wagon,5,2018-07,2018-11,WAUZZZFY4J2221053,No plates,NSW,?,0,4,2,Diesel,Automatic,115361,kilometre,White,Black Leather,Yes,Yes,Yes,Yes,Yes,NSW,2025-03-19,199.0,0,https://www.grays.com/lot/0001-10910513/motor-vehicles-motor-cycles/2018-audi-q5-2-0-tdi-quattro-80a-turbo-diesel-automatic-wagon
2015,Renault,Master,LWB Mid Roof Turbo Diesel Automatic Van,Van,3,2015-03,2015-05,VF1MAF5VEF0717109,No plates,?,?,0,4,2.3,Diesel,Automatic,328477,kilometre,White,Grey,Yes,Yes,Yes,Yes,Yes,NSW,2025-04-23,43.0,0,https://www.grays.com/lot/0001-10910911/motor-vehicles-motor-cycles/2015-renault-master-lwb-mid-roof-turbo-diesel-automatic-van
2013,Ford,Ranger,XL 4X2 Hi-Rider PX Turbo Diesel Automatic Dual Cab,Dual Cab,5,2013-06,2013-07,MNAUMFF80DW196562,?,?,?,2,4,2.2,Diesel,Automatic,146851,kilometre,Blue,Grey,Yes,No,No,No,Yes,QLD,2025-04-16,27.0,0,https://www.grays.com/lot/0001-50514817/motor-vehicles-motor-cycles/2013-ford-ranger-xl-4x2-hi-rider-px-turbo-diesel-automatic-dual-cab
2013,Mercedes,Benz,ML350 BlueTEC W166 Turbo Diesel Automatic Wagon,Wagon,5,2013-08,2013-10,WDC1660242A284623,FCG37B,NSW,?,?,6,3,Diesel,Automatic,190727,kilometre,White,Cream,Yes,Yes,Yes,Yes,Yes,NSW,2025-03-25,87.0,0,https://www.grays.com/lot/0001-10347840/motor-vehicles-motor-cycles/2013-mercedes-benz-ml350-bluetec-w166-turbo-diesel-automatic-wagon
2011,Hyundai,i30,SX FD Automatic Hatchback,Hatchback,5,2011-10,2012-02,KMHDB51EMCU374576,DC24ZB,NSW,?,0,4,2,Petrol,Automatic,176231,kilometre,Silver,Grey,Yes,Yes,Yes,Yes,Yes,NSW,2025-03-09,23.0,0,https://www.grays.com/lot/0001-10910412/motor-vehicles-motor-cycles/2011-hyundai-i30-sx-fd-automatic-hatchback
2011,Mercedes,Benz,C63 AMG C204 Automatic Coupe,Coupe,4,2011-10,2012-01,WDD2043772F797743,FLG45K,NSW,15-11-2025,?,8,6.2,Petrol,Automatic,122703,kilometre,Silver,Black,Yes,No,No,Yes,Yes,NSW,2025-03-18,90.0,0,https://www.grays.com/lot/0001-10347697/motor-vehicles-motor-cycles/2011-mercedes-benz-c63-amg-c204-automatic-coupe
2017,Hyundai,Accent,Sport RB Manual Hatchback,Hatchback,5,2017-11,2018-02,KMHCT51ELJU370216,?,?,?,?,4,1.6,Petrol,Manual,82450,kilometre,White,Black,Yes,Yes,Yes,Yes,Yes,SA,2025-04-15,83.0,0,https://www.grays.com/lot/0001-60047641/motor-vehicles-motor-cycles/2017-hyundai-accent-sport-rb-manual-hatchback
2017,Isuzu,MU-X,4x4 LS-U Turbo Diesel Automatic 7 Seats Wagon,Wagon,7,2017-06,2017-07,MPAUCS85GHT003753,FLB13A,NSW,?,0,4,3,Diesel,Automatic,124704,kilometre,White,Black,Yes,Yes,Yes,Yes,Yes,NSW,2025-04-09,290.0,0,https://www.grays.com/lot/0001-10910743/motor-vehicles-motor-cycles/2017-isuzu-mu-x-4x4-ls-u-turbo-diesel-automatic-7-seats-wagon
2015,Ford,Ecosport,Trend BK Manual Wagon,Wagon,5,2015-05,2015-07,MAJBXXMRKBFL43198,COL163,NSW,?,0,3,1,Petrol,Manual,181562,kilometre,Black,Grey,Yes,No,Yes,Yes,Yes,NSW,2025-03-23,,0,https://www.grays.com/lot/0001-10910548/motor-vehicles-motor-cycles/2015-ford-ecosport-trend-bk-manual-wagon
2018,Subaru,Outback,2.5i Premium B6A CVT (RWC Issued 17/03/2025),Wagon,5,2018-06,2018-07,JF2BS9KC2JG109553,2BV3GM,VIC,15-04-2025,2,4,2.5,Petrol,CVT,190740,kilometre,Blue,Black Leather,Yes,No,Yes,Yes,Yes,VIC,2025-03-30,55.0,0,https://www.grays.com/lot/0001-21046272/motor-vehicles-motor-cycles/2018-subaru-outback-2-5i-premium-b6a-cvt-rwc-issued-17-03-2025
2012,Holden,Colorado,4X4 LTZ RG Turbo Diesel Manual Dual Cab,Dual Cab,5,2012-09,2012-10,MMU148MH0DH632394,?,?,?,0,4,2.8,Diesel,Manual,353500,kilometre,Blue,Grey,Yes,Yes,Yes,Yes,Yes,QLD,2025-03-19,64.0,0,https://www.grays.com/lot/0001-50514304/motor-vehicles-motor-cycles/2012-holden-colorado-4x4-ltz-rg-turbo-diesel-manual-dual-cab
2016,Ford,Ranger,XL 3.2 (4x4) PX II Turbo Diesel Automatic Cab Chassis,Cab Chassis,2,2016-12,2017-01,MNAUMAF50GW674682,DC44PO,NSW,?,?,5,3.2,Diesel,Automatic,274296,kilometre,White,Black,Yes,No,Yes,Yes,Yes,NSW,2025-04-15,64.0,0,https://www.grays.com/lot/0001-10348254/motor-vehicles-motor-cycles/2016-ford-ranger-xl-3-2-4x4-px-ii-turbo-diesel-automatic-cab-chassis
2005,Mazda,Tribute,Limited Sport Automatic Wagon,Wagon,5,2005-11,2006-02,JM0CU081Y41211282,?,?,?,0,6,3,Petrol,Automatic,232670,kilometre,Orange,Grey,Yes,Yes,Yes,No,Yes,QLD,2025-03-26,3.0,0,https://www.grays.com/lot/0001-50711487/motor-vehicles-motor-cycles/2005-mazda-tribute-limited-sport-automatic-wagon
2015,Isuzu,D-MAX,4X2 SX Turbo Diesel Manual Cab Chassis,Cab Chassis,2,2015-05,2015-06,MPATFR85JFT003000,?,?,?,2,4,3,Diesel,Manual,335571,kilometre,White,Black,Yes,Yes,Yes,Yes,Yes,QLD,2025-04-16,4.0,0,https://www.grays.com/lot/0001-50514738/motor-vehicles-motor-cycles/2015-isuzu-d-max-4x2-sx-turbo-diesel-manual-cab-chassis
2008,Toyota,Yaris,YRS NCP93R Manual Sedan,Sedan,5,2008-02,?,JTDBT923701249398,DN37QX,NSW,?,0,4,1.5,Petrol,Manual,191296,kilometre,White,Grey,Yes,Yes,Yes,Yes,Yes,NSW,2025-04-21,,0,https://www.grays.com/lot/0001-10910853/motor-vehicles-motor-cycles/2008-toyota-yaris-yrs-ncp93r-manual-sedan
2013,Subaru,Tribeca,3.6R PREMIUM B9 Automatic 7 Seats Wagon,Wagon,7,2013-04,2013-11,4S4WXFKU5DS036843,?,?,?,0,6,3.6,Petrol,Automatic,273069,kilometre,White,Black,Yes,No,Yes,Yes,Yes,QLD,2025-04-13,,0,https://www.grays.com/lot/0001-50711642/motor-vehicles-motor-cycles/2013-subaru-tribeca-3-6r-premium-b9-automatic-7-seats-wagon
2010,Toyota,Hilux,SR5 (4x4) KUN26R Turbo Diesel Automatic Dual Cab,Dual Cab,5,2010-03,2010-04,MR0FZ29GX01588481,XRY443,VIC,?,?,4,3,Diesel,Automatic,298242,kilometre,Black,Grey,Yes,Yes,Yes,Yes,Yes,NSW,2025-03-25,106.0,0,https://www.grays.com/lot/0001-10347841/motor-vehicles-motor-cycles/2010-toyota-hilux-sr5-4x4-kun26r-turbo-diesel-automatic-dual-cab
2017,Toyota,C-HR,FWD NGX10R Manual Wagon,Wagon,5,2017-10,2017-11,JTNKY3BX901005751,CEQ735,VIC,17-03-2025,2,4,1.2,Petrol,Manual,142452,kilometre,Red,Black,Yes,Yes,Yes,Yes,Yes,VIC,2025-04-13,126.0,0,https://www.grays.com/lot/0001-21047044/motor-vehicles-motor-cycles/2017-toyota-c-hr-fwd-ngx10r-manual-wagon
2011,Mitsubishi,Outlander,LS (FWD) ZH CVT Wagon,Wagon,5,2011-06,2011-07,JMFXTCW5WBU006440,?,?,?,0,4,2.4,Petrol,CVT,212913,kilometre,White,Grey,Yes,Yes,Yes,Yes,Yes,QLD,2025-04-09,24.0,0,https://www.grays.com/lot/0001-50514632/motor-vehicles-motor-cycles/2011-mitsubishi-outlander-ls-fwd-zh-cvt-wagon
2013,Renault,Megane,GT-LINE CVT Wagon,Wagon,5,2013-04,2013-06,VF1KZ1P0TD0678464,CPT04C,NSW,?,0,4,2,Petrol,CVT,138689,kilometre,Blue,Black,Yes,Yes,Yes,Yes,Yes,NSW,2025-03-23,37.0,0,https://www.grays.com/lot/0001-10910537/motor-vehicles-motor-cycles/2013-renault-megane-gt-line-cvt-wagon
2013,Subaru,XV,2.0i-L G4X CVT Hatchback,Hatchback,5,2013-05,2013-07,JF1GP7KC5DG033153,?,?,?,?,4,2,Petrol,CVT,138068,kilometre,Purple,Black,Yes,No,Yes,Yes,Yes,SA,2025-04-23,85.0,0,https://www.grays.com/lot/0001-60047697/motor-vehicles-motor-cycles/2013-subaru-xv-2-0i-l-g4x-cvt-hatchback
2012,BMW,X5,xDrive 40d SPORT E70 LCI Turbo Diesel Automatic - 8 Speed Wagon,Wagon,5,2012-12,2013-01,WBAZW620700A92200,ZRF679,VIC,26-12-2025,2,6,3,Diesel,Automatic - 8 Speed,196314,kilometre,Dark Blue,Black Leather,Yes,No,Yes,No,Yes,VIC,2025-03-25,,0,https://www.grays.com/lot/0001-21045739/motor-vehicles-motor-cycles/2012-bmw-x5-xdrive-40d-sport-e70-lci-turbo-diesel-automatic-8-speed-wagon
2010,Audi,Q7,3.0 TDI Quattro Turbo Diesel Automatic - 8 Speed 7 Seats Wagon,Wagon,7,2010-11,2011-01,WAUZZZ4L9BD015837,BHK977,VIC,07-06-2025,2,6,3,Diesel,Automatic - 8 Speed,124746,kilometre,Silver,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,2025-03-19,120.0,0,https://www.grays.com/lot/0001-21045432/motor-vehicles-motor-cycles/2010-audi-q7-3-0-tdi-quattro-turbo-diesel-automatic-8-speed-7-seats-wagon
2011,Hyundai,i30,cw SX 1.6 CRDi FD Turbo Diesel Automatic Wagon,Wagon,5,2011-05,2011-12,KMHDB81SMBU123664,?,?,?,0,4,1.6,Diesel,Automatic,199528,kilometre,Silver,Grey,Yes,Yes,Yes,Yes,Yes,QLD,2025-03-19,22.0,0,https://www.grays.com/lot/0001-50514356/motor-vehicles-motor-cycles/2011-hyundai-i30-cw-sx-1-6-crdi-fd-turbo-diesel-automatic-wagon
2008,Holden,Commodore,SV6 VE Manual Ute,Ute,2,2008-01,2008-01,6G1EK42778L136701,2CA6RB,VIC,19-03-2025,2,6,3.6,Petrol,Manual,227135,kilometre,White,Black,Yes,No,Yes,Yes,Yes,VIC,2025-04-15,,0,https://www.grays.com/lot/0001-21047286/motor-vehicles-motor-cycles/2008-holden-commodore-sv6-ve-manual-ute
2012,Subaru,XV,2.0i-S G4X CVT Hatchback,Hatchback,5,2012-02,2012-03,JF1GP7KC5CG006969,CZR30G,NSW,?,0,4,2,Petrol,CVT,157323,kilometre,Dark Grey,Black Leather,Yes,Yes,Yes,No,Yes,NSW,2025-04-23,,0,https://www.grays.com/lot/0001-10910909/motor-vehicles-motor-cycles/2012-subaru-xv-2-0i-s-g4x-cvt-hatchback
2013,Volvo,XC60,D4 Turbo Diesel Automatic Wagon,Wagon,5,2013-06,2014-07,YV1DZ8850E2507169,No plates,VIC,?,0,5,2,Diesel,Automatic,190355,kilometre,Grey,Black,Yes,Yes,Yes,Yes,Yes,VIC,2025-04-15,,0,https://www.grays.com/lot/0001-21047210/motor-vehicles-motor-cycles/2013-volvo-xc60-d4-turbo-diesel-automatic-wagon
2014,BMW,3,Series 320d F30 Turbo Diesel Automatic - 8 Speed Sedan,Sedan,5,2014-06,2014-09,WBA3D36060NS45332,?,?,?,0,4,2,Diesel,Automatic - 8 Speed,279090,kilometre,White,Black Leather,Yes,Yes,Yes,Yes,Yes,QLD,2025-03-06,73.0,0,https://www.grays.com/lot/0001-50711253/motor-vehicles-motor-cycles/2014-bmw-3-series-320d-f30-turbo-diesel-automatic-8-speed-sedan
2011,Skoda,Yeti,77 TSI (4x2) Manual Wagon,Wagon,5,2011-09,2011-11,TMBKF75L8C6023577,?,?,?,2,4,1.2,Petrol,Manual,146158,kilometre,Silver,Black,Yes,No,Yes,Yes,Yes,QLD,2025-04-09,7.0,0,https://www.grays.com/lot/0001-50514709/motor-vehicles-motor-cycles/2011-skoda-yeti-77-tsi-4x2-manual-wagon
2006,Toyota,Hiace,SLWB TRH221R Automatic Van,Van,3,2006-06,2006-07,JTFPX22P200005191,No plates,NSW,?,?,4,2.7,Dual Fuel (LPG & Petrol),Automatic,244133,kilometre,White,Grey,Yes,No,No,No,Yes,NSW,2025-03-24,,0,https://www.grays.com/lot/0001-10347802/motor-vehicles-motor-cycles/2006-toyota-hiace-slwb-trh221r-automatic-van
2015,Ford,TRANSIT,CUSTOM 330L LWB VN Turbo Diesel Manual Van,Van,3,2015-12,2016-02,WF0YXXTTGYFP50215,DFA19X,NSW,?,0,4,2.2,Diesel,Manual,193336,kilometre,White,Black,Yes,Yes,Yes,Yes,Yes,NSW,2025-03-30,,0,https://www.grays.com/lot/0001-10910633/motor-vehicles-motor-cycles/2015-ford-transit-custom-330l-lwb-vn-turbo-diesel-manual-van
0,Volvo,XC60,T6 Automatic Wagon,Wagon,5,?,2010-09,YV1DZ9056B2138162,No plates,VIC,?,0,6,3,Petrol,Automatic,126800,kilometre,Black,Black Leather,Yes,No,Yes,Yes,Yes,VIC,2025-03-10,,0,https://www.grays.com/lot/0001-21044829/motor-vehicles-motor-cycles/volvo-xc60-t6-automatic-wagon
0,Holden,Commodore,SSV Redline VF Automatic Sedan WOVR - INSPECTED,Sedan,5,?,2015-03,6G1FE5E23FL122065,241MR9,QLD,?,?,8,6,Petrol,Automatic,102335,kilometre,Red,Black,Yes,No,No,No,Yes,NSW,2025-04-13,284.0,0,https://www.grays.com/lot/0001-10348184/motor-vehicles-motor-cycles/holden-commodore-ssv-redline-vf-automatic-sedan-wovr-inspected
2017,Holden,Trax,LTZ TJ Automatic Wagon,Wagon,5,2017-05,2017-06,KL3BA7689HB208205,YJF84E,NSW,?,0,4,1.4,Petrol,Automatic,138276,kilometre,White,Black Leather,Yes,Yes,Yes,No,Yes,NSW,2025-03-09,,0,https://www.grays.com/lot/0001-10910405/motor-vehicles-motor-cycles/2017-holden-trax-ltz-tj-automatic-wagon
2014,BMW,3,Series 320d F30 Turbo Diesel Automatic - 8 Speed Sedan,Sedan,5,2014-06,2014-09,WBA3D36060NS45332,?,?,?,0,4,2,Diesel,Automatic - 8 Speed,279090,kilometre,White,Black Leather,Yes,Yes,Yes,Yes,Yes,QLD,2025-03-20,55.0,0,https://www.grays.com/lot/0001-50514416/motor-vehicles-motor-cycles/2014-bmw-3-series-320d-f30-turbo-diesel-automatic-8-speed-sedan
2006,Suzuki,Grand,Vitara (4x4) JT Manual Wagon,Wagon,5,2006-06,2006-08,JSAJTD54V00203602,BFC72S,NSW,?,0,4,2,Petrol,Manual,209741,kilometre,Maroon,Black,Yes,No,Yes,Yes,Yes,NSW,2025-04-02,19.0,0,https://www.grays.com/lot/0001-10910678/motor-vehicles-motor-cycles/2006-suzuki-grand-vitara-4x4-jt-manual-wagon
2012,Volkswagen,Tiguan,132 TSI PACIFIC 5N Automatic Wagon,Wagon,5,2012-03,2012-05,WVGZZZ5NZCW083281,CGY59E,NSW,?,0,4,2,Petrol,Automatic,207257,kilometre,Gold,Black,Yes,Yes,Yes,Yes,Yes,NSW,2025-03-16,53.0,0,https://www.grays.com/lot/0001-10910473/motor-vehicles-motor-cycles/2012-volkswagen-tiguan-132-tsi-pacific-5n-automatic-wagon
2014,Nissan,X-Trail,"ST FWD T32 CVT Wagon 70,767kms",Wagon,5,2014-10,2014-11,JN1TBAT32A0500083,CWP43F,NSW,04-07-2025,?,4,2.5,Petrol,CVT,70767,kilometre,Blue,Grey,Yes,Yes,Yes,Yes,Yes,NSW,2025-04-01,120.0,0,https://www.grays.com/lot/0001-10347920/motor-vehicles-motor-cycles/2014-nissan-x-trail-st-fwd-t32-cvt-wagon-70-767kms
2014,BMW,3,Series 320d F30 Turbo Diesel Automatic - 8 Speed Sedan,Sedan,5,2014-06,2014-09,WBA3D36060NS45332,?,?,?,0,4,2,Diesel,Automatic - 8 Speed,279090,kilometre,White,Black Leather,Yes,Yes,Yes,Yes,Yes,QLD,2025-03-11,69.0,0,https://www.grays.com/lot/0001-50514206/motor-vehicles-motor-cycles/2014-bmw-3-series-320d-f30-turbo-diesel-automatic-8-speed-sedan
2015,Ford,Ecosport,Trend BK Manual Wagon,Wagon,5,2015-05,2015-07,MAJBXXMRKBFL43198,COL163,NSW,?,0,3,1,Petrol,Manual,181562,kilometre,Black,Grey,Yes,No,Yes,Yes,Yes,NSW,2025-03-30,19.0,0,https://www.grays.com/lot/0001-10910623/motor-vehicles-motor-cycles/2015-ford-ecosport-trend-bk-manual-wagon
2007,Mercedes,Benz,ML320CDI W164 Turbo Diesel Automatic Wagon,Wagon,5,2007-07,2007-09,WDC1641222A302454,1HPD365,WA,01-05-2025,2,6,3,Diesel,Automatic,240040,kilometre,Silver,Black Leather,Yes,No,Yes,Yes,Yes,WA,2025-04-01,47.0,0,https://www.grays.com/lot/0001-9058227/motor-vehicles-motor-cycles/2007-mercedes-benz-ml320cdi-w164-turbo-diesel-automatic-wagon
2015,Suzuki,S-CROSS,GLX 2WD JY Manual Hatchback,Hatchback,5,2015-06,2015-09,TSMLYD21S00129152,?,?,?,0,4,1.6,Petrol,Manual,179726,kilometre,Silver,Black,Yes,No,Yes,Yes,Yes,QLD,2025-03-19,11.0,0,https://www.grays.com/lot/0001-50514316/motor-vehicles-motor-cycles/2015-suzuki-s-cross-glx-2wd-jy-manual-hatchback
2016,Nissan,JUKE,Ti-S F15 II CVT Wagon,Wagon,5,2016-04,2016-11,SJNFANF15A7235057,?,?,?,0,4,1.6,Petrol,CVT,109781,kilometre,White,Black Leather,Yes,Yes,Yes,Yes,Yes,QLD,2025-03-12,78.0,0,https://www.grays.com/lot/0001-50514181/motor-vehicles-motor-cycles/2016-nissan-juke-ti-s-f15-ii-cvt-wagon
1992,Toyota,Landcruiser,GXL (4x4) FZJ80 Manual 8 Seats Wagon,Wagon,8,1992-10,1992-10,JT711UJ8008000690,No plates,VIC,?,0,6,4.5,Petrol,Manual,431630,kilometre,Red,Grey,Yes,Yes,No,No,Yes,VIC,2025-03-30,,0,https://www.grays.com/lot/0001-21046056/motor-vehicles-motor-cycles/1992-toyota-landcruiser-gxl-4x4-fzj80-manual-8-seats-wagon
2014,Mitsubishi,Triton,GLX (4x4) MN Turbo Diesel Automatic Dual Cab,Dual Cab,5,2014-12,2015-01,MMAJRKB40FD024050,DC06HX,NSW,?,0,4,2.5,Diesel,Automatic,195574,kilometre,White,Grey,Yes,Yes,Yes,Yes,Yes,NSW,2025-03-30,,0,https://www.grays.com/lot/0001-10910627/motor-vehicles-motor-cycles/2014-mitsubishi-triton-glx-4x4-mn-turbo-diesel-automatic-dual-cab
2003,Holden,Commodore,Y Series Automatic Ute,Ute,2,2003 - 12,2003 - 12,6G1YK43A84L215635,?,?,?,?,6,3.8,Petrol,Automatic,237958,kilometre,White,Multi,Yes,Yes,Yes,No,Yes,SA,2025-04-23,29.0,0,https://www.grays.com/lot/0001-60047679/motor-vehicles-motor-cycles/2003-holden-commodore-y-series-automatic-ute
2013,Hyundai,i40,Elite VF Turbo Diesel Automatic Wagon,Wagon,5,2013-04,2013-05,KMHLC81UMDU063808,?,?,?,0,4,1.7,Diesel,Automatic,245420,kilometre,White,Black Leather,Yes,No,Yes,Yes,Yes,QLD,2025-03-26,1.0,0,https://www.grays.com/lot/0001-50514501/motor-vehicles-motor-cycles/2013-hyundai-i40-elite-vf-turbo-diesel-automatic-wagon
2014,Mitsubishi,Triton,GLX (4x4) MN Turbo Diesel Automatic Dual Cab,Dual Cab,5,2014-12,2015-01,MMAJRKB40FD024050,DC06HX,NSW,?,0,4,2.5,Diesel,Automatic,195574,kilometre,White,Grey,Yes,Yes,Yes,Yes,Yes,NSW,2025-04-06,135.0,0,https://www.grays.com/lot/0001-10910721/motor-vehicles-motor-cycles/2014-mitsubishi-triton-glx-4x4-mn-turbo-diesel-automatic-dual-cab
2017,Holden,Astra,R BK Automatic Hatchback,Hatchback,5,2017-06,2017-12,W0LBF6EC6HG180051,?,?,?,0,4,1.4,Petrol,Automatic,80839,kilometre,Black,Black,Yes,No,Yes,Yes,Yes,QLD,2025-04-22,13.0,0,https://www.grays.com/lot/0001-50514855/motor-vehicles-motor-cycles/2017-holden-astra-r-bk-automatic-hatchback
